id,name,system
46291,"Dyr's Folly",17496
46292,"Carter Installation",17496
46294,"Zelazny Arsenal",17496
46295,"Wandrei Vision",17496
46296,"Loncke Beacon",17496
46303,"Valz Base",17673
46326,"Danforth Landing",17548
46360,"Anthony Enterprise",17529
46703,"Eggen's Folly",17731
46713,"Maire Holdings",17708
46718,"Napier Terminal",17530
46719,"Kingsbury Prospect",17530
46752,"Person Enterprise",17696
46824,"Meucci Enterprise",17592
46901,"Akers Market",17538
46902,"Mayr Vision",17538
46961,"Mather Installation",17730
46970,"Drummond Installation",17643
47021,"Ray Settlement",17658
47022,"Atwood Settlement",17658
47102,"Casper Silo",17774
47111,"Mattingly Settlement",17689
47228,"Abasheli's Progress",17560
47244,"Bass Works",17578
47324,"Beriev Base",17572
47551,"Scalzi Vista",17499
47815,"Ron Hubbard Terminal",17592
47820,"Sturt Forum",17592
47829,"Birmingham Beacon",17510
47900,"Biggle Landing",17738
47973,"Janszoon Depot",17592
48026,"Roberts Holdings",17615
48133,"Hoffleit's Folly",17682
48229,"Beltrami Forum",17604
48241,"Alvarez de Pineda Legacy",17643
48393,"Willis Stop",17715
48437,"Merchiston Mine",17687
48453,"Ordway Depot",17543
48510,"Farrer Observatory",17762
48511,"Abel Vision",17762
48512,"Dummer Stop",17762
48522,"Kranz Terminal",17498
48524,"Konscak Relay",17498
48721,"Wallace Laboratory",17744
48897,"Eschbach Horizons",17519
49155,"Rosseland Settlement",17738
49186,"Collins Point",17643
49222,"Janifer Penal colony",17769
49319,"Jones' Folly",17581
49335,"Ozanne Prospect",17559
49379,"Gooch Prospect",17733
49517,"Gardner Vision",17561
49892,"Macomb Survey",17715
49901,"Urkovic Landing",17757
49953,"Balandin Relay",17491
50224,"Pavlou Keep",17751
50225,"Felice Lab",17751
50256,"Rothman Hub",17609
50467,"Alvares' Folly",17716
50468,"Rolland Vision",17673
50505,"Kibalchich Keep",17588
50506,"Stapledon Depot",17588
50507,"Norman Bastion",17588
50578,"Elder's Claim",17738
50595,"Barcelos Depot",17682
50692,"Schouten Base",17778
50804,"Clifford Terminal",17643
50842,"Garcia Reach",17566
50862,"Payne Holdings",17678
50863,"Gunn Relay",17678
50864,"Jemison Survey",17678
50891,"Gallun Survey",17752
50954,"Rolland Hub",17506
50995,"Lukyanenko Base",17679
51012,"Whitelaw Holding",17619
51110,"Maddox's Inheritance",17587
51132,"Almagro Survey",17587
51135,"Romanenko Survey",17536
51253,"Tall Base",17638
51439,"Pook Survey",17539
51457,"Stein Colony",17771
51471,"Bischoff Palace",17727
51576,"Anderson's Progress",17682
51657,"Crown Base",17570
51736,"Tudela Settlement",17495
51737,"Mattei Vista",17498
51831,"Bowen Stop",17518
51832,"Morris Lab",17518
51845,"Gwynn Vision",17682
51931,"Paulo da Gama Gateway",17705
51937,"Lagrange Keep",17549
52075,"Campbell Vision",17635
52115,"Johnson Holdings",17690
52258,"Cixin Plant",17684
52359,"Surayev Prospect",17763
52423,"Asire Settlement",17516
52424,"Nomura Beacon",17516
52633,"Nearchus' Folly",17745
52634,"Lie Refinery",17745
52657,"Spielberg Hub",17602
52913,"Dolgov Installation",17671
52914,"Crown Arsenal",17671
53121,"Gaultier de Varennes Works",17702
53209,"Bierce Works",17647
53450,"Sei Survey",17492
53643,"Zoline Landing",17695
53644,"Seega Base",17695
53903,"McKee Bastion",17645
53904,"Anderson Vision",17645
54177,"Farmer Depot",17761
54178,"McIntyre's Claim",17761
54179,"Whymper Vision",17761
54180,"Tshang's Folly",17761
54181,"He Stop",17761
54182,"Everest Horizons",17761
54191,"Leinster Prospect",17721
54933,"Birmingham Horizons",17527
54934,"Asher Base",17527
54958,"Ogden Point",17743
55095,"Vittori's Progress",17682
55120,"Sakers Settlement",17688
55121,"Wafer Installation",17688
55300,"Roberts' Progress",17595
55301,"Malzberg Depot",17595
55384,"Volterra Base",17570
55385,"Thomas' Claim",17570
55386,"Garnier Observatory",17570
55387,"Klink Refinery",17570
55416,"Zebrowski Observatory",17720
55418,"Wingqvist Reach",17618
55419,"Abel Holdings",17618
55439,"Harper Depot",17621
55440,"Hildebrandt's Inheritance",17621
55547,"Luu Mines",17662
55548,"Cartan's Inheritance",17662
55638,"VanderMeer Vision",17616
55797,"Matthews Prospect",17680
55935,"Spinrad Base",17552
55936,"Schade's Folly",17552
55961,"Jones Base",17704
55962,"Stott Prospect",17704
56041,"Langsdorff Base",17672
56042,"Pinto Prospect",17672
56151,"Popov Enterprise",17613
56152,"Marshall Depot",17613
56295,"Malzberg's Inheritance",17501
56319,"Ali Depot",17551
56324,"Banks Beacon",17535
56325,"Crown Landing",17535
56509,"Lehtonen Works",17497
56579,"Birkhoff Base",17558
56641,"Parsons Depot",17579
56695,"Szameit Silo",17635
56696,"Morrison Settlement",17635
56697,"Bounds Base",17635
56741,"Nelder Works",17690
56767,"Hussey Point",17707
56928,"Erikson Laboratory",17545
56929,"McHugh Bastion",17545
56932,"Beregovoi Reach",17727
56933,"Manakov Silo",17727
56934,"Stross Camp",17727
56941,"Holberg Landing",17491
56942,"Utley Park",17491
56950,"Nicholson's Progress",17513
57009,"Szentmartony Reach",17723
57065,"Phillips Holdings",17544
57066,"Fisher Vision",17544
57415,"Bond Vision",17712
57451,"Normand Settlement",17507
57484,"Zhigang Installation",17590
57525,"Milne Base",17660
57586,"Ellison Prospect",17719
57861,"Serling Base",17562
57872,"Paulmier de Gonneville Landing",17676
57873,"Melvill Refinery",17676
57935,"Lee's Inheritance",17524
57965,"Bohnhoff Relay",17606
57966,"Szilard Holdings",17502
58380,"Baudin Keep",17742
58479,"LeConte Depot",17661
58490,"Moffitt Enterprise",17724
58491,"Baraniecki Arsenal",17724
58657,"Fabian Beacon",17536
58658,"Lie Base",17536
58688,"Svavarsson Landing",17514
58916,"Matthews Prospect",17505
59056,"Bacigalupi Keep",17572
59061,"Maddox Relay",17779
59067,"Okorafor Relay",17563
59129,"Yolen Plant",17652
59130,"Stokes Installation",17652
59150,"Giunta Point",17722
59151,"Artsutanov's Claim",17722
59205,"Westerfeld Depot",17665
59206,"Carrasco Plant",17665
59288,"Ford's Progress",17636
59297,"Drummond Base",17546
59429,"Herodotus Penal colony",17709
59524,"Marlowe Bastion",17691
59595,"Le Guin Vision",17735
59609,"Smith Landing",17770
59610,"Cartmill Base",17770
59704,"Lopez de Haro Gateway",17627
59740,"Crown Hub",17664
59745,"Lindbohm Depot",17692
59814,"Balog Enterprise",17703
59836,"Nemere Prospect",17509
59837,"Sei Penal colony",17757
59845,"Flettner Base",17500
60059,"Kotzebue Installation",17591
60101,"Fozard Hub",17564
60154,"Kummer Observatory",17582
60237,"Turzillo Depot",17760
60238,"Barnaby Terminal",17760
60248,"Gernhardt Terminal",17583
60557,"Vasyutin Terminal",17555
60645,"Daniel Settlement",17637
60778,"Lambert Beacon",17526
60884,"Alexandria Silo",17522
61023,"Polya Hub",17578
61024,"Pike Settlement",17578
61045,"Bryant Base",17711
61128,"Potagos Vista",17648
61129,"Gehry Holdings",17648
61218,"Compton Settlement",17556
61277,"von Krusenstern Bastion",17759
61278,"Phillifent's Progress",17759
61310,"Xuanzang Point",17577
61518,"Oterma Arena",17746
61564,"Monge Lab",17765
61896,"Reamy Hub",17525
62127,"Verne Installation",17548
62128,"Edmondson Vision",17548
62130,"Holland Relay",17731
62258,"Barnwell Enterprise",17532
62277,"Pavlou Base",17714
62278,"Hornby Installation",17714
62279,"Crook Horizons",17714
62350,"Rawat Landing",17679
62351,"Alexeyev Vista",17679
62382,"Glushko Stop",17530
62383,"Cogswell Barracks",17530
62552,"Fan Penal colony",17605
62736,"Britnev Terminal",17566
62737,"Cixin Holdings",17566
62738,"Rucker Landing",17566
62739,"Gaensler Prospect",17566
62740,"Glidden Installation",17566
62741,"Cardano Works",17566
62742,"Witt Hub",17566
62743,"Nespoli Horizons",17566
62744,"Dana Lab",17566
62898,"Hauck Dock",17686
40,"Gordon Terminal",17784
151,"Brooks Terminal",18069
249,"Lethem Terminal",18069
251,"Isherwood City",18069
267,"Walotsky Orbital",18024
274,"Mrkos Relay",18024
282,"Howe Mines",18024
330,"Lorenz Station",17901
335,"Chargaff Orbital",17949
402,"Tokubei Prospect",18073
404,"Vancouver's Inheritance",18073
438,"Jemison City",17821
561,"Hurley Park",17859
648,"Cormack Vision",17949
732,"Mooz's Hope",17926
775,"Popov Colony",18065
782,"White Terminal",17957
786,"Wang Terminal",17957
787,"Shepard Orbital",17957
868,"Faris Dock",17899
880,"Priestley Colony",18060
1007,"Shinn Orbital",18097
1046,"McNair Terminal",18081
1250,"Samokutyayev Hub",17882
1251,"Fallows Hub",18026
1291,"Resnick Orbital",17878
1514,"Vian Enterprise",17971
1667,"Leopold Reserve",18055
1670,"Clair Dock",17806
1765,"Hilbert Refinery",17958
1769,"Carpini Colony",17958
1906,"Lorenz Ring",18075
1991,"Stephenson Colony",18083
2124,"Oluwafemi Orbital",17843
2200,"Kopal Orbital",17999
2206,"Chernykh Port",17999
2213,"Herschel Terminal",18012
2392,"Perga Dock",18083
2444,"Remek Relay",17882
2464,"Beckman Platform",18030
2795,"Kelleam Orbital",17891
2833,"McClintock Terminal",17945
2835,"Wellman Dock",17945
2837,"Joliot-Curie Enterprise",17945
2980,"Brett High",17785
3030,"Tsunenaga Orbital",17914
3043,"Crook Hub",17891
3139,"Charnas Installation",18044
3140,"Roberts Camp",18044
3149,"Gutierrez Dock",17857
3196,"Nelson Port",18005
3238,"Rushworth Port",18065
3414,"Asire Port",18035
3643,"Tucker Vision",17969
3725,"Kopff Dock",18028
3823,"Onizuka Dock",17848
4014,"Napier Hub",18035
4028,"Herndon Dock",17841
4032,"Felice Station",17833
4035,"Marques Ring",17833
4036,"Hudson Terminal",17833
4064,"Tito Colony",17927
4403,"Barjavel Port",18002
4496,"Pythagoras Landing",17867
4507,"Edwards Terminal",17906
4558,"Kanwar Horizons",18060
4623,"Gordon Plant",17867
4679,"Swanson Ring",17863
4680,"Kuo Dock",17863
4725,"Chang-Diaz Orbital",17801
4777,"Ing Ring",17785
4788,"De Lay Port",18013
4814,"Hottot Beacon",18063
5080,"Weiss Legacy",17813
5128,"Gantt Ring",17864
5139,"Harrison City",17837
5198,"Sinclair Prospect",18038
5316,"Giunta Station",17844
5428,"Tyurin Horizons",18071
8856,"Bennett Station",17784
8857,"Grissom Dock",17784
8858,"Kwolek Port",17784
8859,"Lawson Gateway",17784
8860,"Leonov Gateway",17784
8861,"Malenchenko Dock",17784
8862,"Selye Gateway",17784
8863,"vo Terminal",17784
8864,"Coulter City",17785
8865,"Wagner Installation",17787
8866,"Maybury Depot",17810
8867,"Mieville Port",17810
8868,"Budrys Holdings",17827
8869,"Cousin Ring",17827
8870,"Ing Settlement",17827
8871,"Volk Settlement",17843
8872,"Bondar Terminal",17859
8873,"Scheutz Ring",17859
8875,"Berezin Orbital",17878
8876,"Gold Dock",17878
8877,"Bosch Mines",17889
8878,"Cady Hub",17891
8879,"Whitelaw Enterprise",17904
8880,"Carnera Base",17913
8881,"Jackson Settlement",17913
8882,"Alvares Dock",17914
8883,"Morrow Port",17914
8884,"Ewald Platform",17923
8885,"Tokarev Plant",17923
8886,"Hale Gateway",17948
8888,"Titov Orbital",17949
8890,"Brady Station",17957
8891,"Cassidy Gateway",17986
8892,"Hippalus Settlement",17992
8893,"Farrer Orbital",17996
8894,"Krenkel Vision",17999
8895,"Dominique Hub",18013
8896,"Leopold Heckmann Terminal",18013
8897,"Vaucouleurs Orbital",18013
8899,"Curie Hub",18036
8900,"Dirac Terminal",18036
8901,"Hoard Orbital",18036
8902,"Tun's Wart",18052
8903,"Samuda Freeport",18059
8904,"Cenker Orbital",18075
8905,"Conway Terminal",18075
8906,"Jordan Plant",18076
8907,"Beekman Platform",18097
9260,"Cochrane Colony",17799
9263,"Offutt Dock",17806
9541,"Frimout Platform",17864
9566,"Heck Refinery",17992
9711,"Khayyam Dock",17971
9712,"Manarov Enterprise",17971
9804,"Smirnova Ring",17856
9805,"Unsold Vision",17856
9807,"Oja Port",17856
9961,"Fernao do Po Hub",18035
9962,"Walters Orbital",18035
9963,"Shelley Station",18035
9985,"Hornby Vision",18084
10064,"Cartier Survey",17861
10088,"Pashin Landing",17822
10340,"Land Hub",17925
10785,"Burnet Ring",17897
10826,"Walz Platform",17966
10914,"Chun Terminal",17851
10915,"Pratchett Gateway",17851
11103,"Evans Orbital",18026
11104,"Dalgarno Port",18026
11105,"Parsons Orbital",18026
11106,"Mies van der Rohe Orbital",18026
11109,"Quetelet City",18026
11142,"Goetze Meister County [GMC HQ]",17892
11171,"Pickering Station",17786
11191,"Ziemkiewicz Ring",18018
11192,"Reamy Terminal",18018
11326,"Mastracchio Outpost",17790
11584,"Bradley Settlement",17968
11694,"Davidson Terminal",18042
11696,"Zajdel Station",18042
11808,"Franklin Hub",17962
11839,"Harris Claim",17879
11877,"Dobrovolski City",17910
11990,"Fraknoi Hub",17989
11991,"Shea Vision",17989
12253,"Rukavishnikov Hub",17928
12561,"Howard Terminal",18093
12587,"Mukai Market",17955
12693,"Hulse Mines",18051
12695,"Luu Hub",18051
12804,"Boulton Port",17812
12823,"Butz Settlement",17790
12940,"Wundt City",17948
12959,"Winthrop Vision",18031
12960,"Potocnik Hub",18031
12961,"Seki Hub",18031
12962,"Barlowe's Pride",17820
13159,"Regiomontanus Dock",17818
13228,"Zenbei Port",18011
13229,"Miyasaka Terminal",18011
13232,"Westerhout City",17934
13235,"Lavochkin Ring",17934
13236,"Iwamoto Vision",17934
13248,"Griffith Enterprise",18045
13250,"Hassanein Dock",18045
13251,"Bykovsky Colony",17994
13278,"Gotz Dock",17809
13365,"Daley Port",17815
13447,"Pullman Colony",18095
13448,"Thompson Installation",18095
13454,"Hurston Hub",18078
13613,"Jendrassik Port",18023
13614,"Stephenson Camp",18023
13701,"Chernykh City",18057
13777,"Gregory Settlement",17862
13795,"Siegel Camp",18050
13965,"Borrelly Port",17922
14119,"Johnson Platform",18029
14300,"Stabenow City",18010
14305,"Sheckley Gateway",18010
14306,"Jeschke Ring",18010
14311,"Caryanda Enterprise",18010
14315,"Francisco de Eliza Ring",18010
14316,"Almagro Station",18010
14320,"Land Terminal",18010
14321,"MacDonald Port",18010
14408,"Rashid City",17986
14469,"Underwood Stop",17936
14736,"Reinmuth Port",18080
14895,"Foden Orbital",17874
14926,"Zacuto Legacy",17842
14949,"Chretien Hub",18004
14950,"Detmer Base",18004
14969,"Mach Terminal",18008
15070,"Malocello Station",17839
15072,"Low Orbital",17839
15085,"Garneau Dock",17986
15248,"Fiennes Dock",17970
15334,"Dyson Dock",17819
15335,"Mil Survey",17819
15372,"Pennington Terminal",17998
15681,"Chandler Hub",17961
15682,"Kolmogorov Dock",17961
15761,"Geston Stop",17970
15855,"Desargues Ring",18045
15858,"Harvest Dock",17853
15859,"Tosi Hide",17853
15898,"Reilly City",18062
15899,"Bunsen Works",18062
15939,"Endate Vision",17983
16003,"Orbik Vision",17965
16014,"Albumasar City",18028
16330,"Homer Port",18026
16359,"Tarelkin Base",17994
16474,"Cantor Gateway",17849
17070,"Potter Outpost",18096
17080,"Collins Platform",17960
17131,"Levi-Strauss Market",17782
17294,"McKean Refinery",17865
17295,"Sladek Port",17849
17296,"Delany Enterprise",17849
17297,"King Port",17849
17298,"Baudin Terminal",17849
17302,"Boe Terminal",17811
17304,"Herschel Plant",17811
17342,"Whitney Station",17944
17405,"Vonnegut Dock",18037
17462,"Nelson Ring",17858
17551,"Palitzsch Port",18026
17554,"Akiyama City",18026
17557,"Alas Terminal",17897
17783,"Vela Orbital",17887
17879,"Hansen Port",17940
17963,"Scott Terminal",17884
18055,"Stanier Terminal",17944
18142,"Thiele Gateway",18039
18173,"Hugh Port",17791
18252,"Trinh Terminal",18015
18278,"Malyshev Station",17944
18279,"Higginbotham City",17944
18283,"Murray Port",17944
18311,"Vinogradov Beacon",17925
18329,"Gwynn Port",17961
18422,"Smith Orbital",17878
18424,"Abe Station",17878
18571,"Janes Dock",17909
18625,"Andrews Platform",17794
18704,"Al-Jazari Station",17843
18963,"Fernao do Po Orbital",18037
18986,"Yolen Sanctuary",17895
19344,"Christian City",17881
19468,"Coulomb Platform",17962
19705,"Brouwer Terminal",17797
19802,"Coulomb Orbital",17900
20149,"Anthony de la Roche Outpost",17942
20329,"Perry Station",18019
20330,"Greenleaf Landing",18019
20483,"Boas Relay",18009
20515,"Gunn Platform",18085
20516,"Napier Refinery",18085
20522,"McCoy Port",17795
20523,"Linenger Station",17795
20558,"Payson Base",17838
20559,"Tsunenaga Port",17838
20682,"Nikitin Station",17839
20700,"Ambartsumian Hub",18013
20812,"Chandra Vision",18046
20818,"Yakovlev Port",17974
20819,"d'Allonville Dock",17974
20820,"Foerster Port",17974
20827,"Gent Oasis",17972
20828,"Mikoyan Platform",17972
20853,"Houtman Platform",17985
20854,"Schiltberger Refinery",17985
20855,"Aldiss Hub",18003
20856,"Baraniecki Colony",18003
20922,"Malyshev Mine",17886
20923,"Coleman Colony",17886
20975,"Bosch Enterprise",17933
21291,"Hooker Colony",17789
21292,"Newcomb Port",17789
21431,"Arrhenius Dock",17866
21823,"Stefansson Vision",18020
21824,"Cook Orbital",18020
21872,"Navigator Platform",18014
21873,"Al-Kashi Prospect",18014
21874,"Westerfeld Platform",18014
21911,"Searle Refinery",18027
21912,"Cesar Janssen Hangar",18027
22162,"Carlisle Port",17870
22163,"Evans Mines",17870
22513,"Allen Landing",17998
22754,"Liska Hub",18077
22755,"Murray Orbital",18077
23054,"Tasman Enterprise",18016
23055,"Lee Relay",18016
23190,"Galiano Mines",18040
23199,"Morukov Gateway",17937
23205,"Turtledove Orbital",17947
23672,"Ivanov Station",18066
23673,"Galton Port",18066
23740,"Schweickart Ring",17837
23741,"Goeppert-Mayer Orbital",17837
23832,"Tarentum Vision",17875
23833,"Lefschetz Port",17875
24079,"Poisson Enterprise",17929
24080,"Tokubei Vision",17929
24081,"Palmer Vision",17929
24111,"MacLean Horizons",17867
24165,"Revin Outpost",18030
24573,"Hippalus Hub",17793
24574,"Marley City",17793
24675,"Greene Port",17902
24676,"Islam Platform",17902
24861,"Vaisala Ring",18039
25001,"Furukawa Hub",17911
25002,"Viehbock Orbital",17911
25003,"Cardano Station",17911
25239,"Malzberg Dock",18092
25240,"Navigator Landing",18092
25241,"Serrao Landing",18092
25242,"Foerster Camp",17959
25301,"Kuhn Hub",17928
25302,"Gaffney Ring",17928
25314,"Young Dock",17898
25315,"Gardner Port",17898
25316,"Coelho Hub",17898
25400,"Franklin Port",18087
25401,"Bernoulli Terminal",18087
25505,"Pauli Port",17954
25506,"Walker Relay",17954
25822,"Bresnik Mine",17991
25823,"Hennen Point",17991
25853,"Herreshoff Colony",18076
25923,"Searfoss Vision",17964
25980,"Alden Reformatory",17978
25981,"McKee Mines",17978
26343,"Lopez-Garcia Vision",17792
26406,"Pearse Point",17868
26455,"Ciferri Dock",17900
26456,"Reilly Dock",17900
26457,"Clifford Port",17900
26621,"Murakami Dock",17894
26622,"Matthaus Olbers Hub",17894
26623,"Bok Orbital",17894
26624,"Truly Orbital",17894
26684,"Bassford Mine",17860
26710,"McKee Retreat",17835
26805,"Gunter Outpost",17823
27013,"King Orbital",17917
27014,"Giles Horizons",17917
27140,"Rukavishnikov Market",17888
27141,"Hobaugh Enterprise",17888
27142,"Kregel Enterprise",17888
27143,"Aubakirov Enterprise",17888
27144,"Bondar Ring",17888
27145,"Kavandi Orbital",17888
27146,"Wellman Orbital",17888
27161,"Mastracchio City",17862
27162,"Hart Hub",17862
27198,"Pons' Pride",17825
27239,"Land Plant",17908
27240,"Richards Port",17908
27483,"Bessemer Settlement",17896
27484,"Cameron Outpost",17896
27536,"Christopher Station",18091
27537,"Coles Relay",18091
27541,"Desargues Station",17806
27560,"Andreas Works",18021
27567,"Marques Port",18094
27568,"Biggle City",18094
27569,"Levinson Horizons",18094
27928,"Jett Ring",17996
27952,"Grunsfeld Port",18068
28086,"Thierree Port",17847
28087,"Anastase Perrotin Gateway",17847
28088,"Jackson Port",17847
28093,"Wright Works",18049
28094,"Houssay Depot",18049
28119,"Clifford Colony",17852
28120,"Taine Mine",17852
28255,"Evans Dock",17997
28256,"Laing Dock",17997
28257,"Ibold Installation",17997
28278,"Huss Dock",17981
28279,"Littrow Dock",17981
28280,"Schmidt Station",17981
28321,"Christopher Relay",17980
28322,"Bova Arena",17980
28700,"Baliunas Vision",17816
28729,"Garn Outpost",17905
28749,"Baille Settlement",17951
28847,"Miller Survey",17828
28848,"Nixon Base",17828
28926,"Kandel Orbital",17919
28927,"Nordenskiold Ring",17919
28928,"Gottlob Frege Ring",17919
28929,"Husband Enterprise",17976
28930,"Gunter Landing",17976
28991,"Rubruck Colony",18025
29197,"Elwood Dock",17830
29198,"Hedin Installation",17830
29208,"Cartan Terminal",17939
29209,"Stefansson Dock",17939
29230,"Sudworth Orbital",17861
29280,"Sitter Settlement",17877
29289,"Salam Relay",18090
29290,"Mori Depot",18090
29303,"Laurent Enterprise",17797
29353,"Lintott Mines",17824
29354,"Ikeya Landing",17824
29407,"Delporte Hub",17931
29408,"Vavrova Enterprise",17931
29409,"Richer Vision",17931
29437,"Hoyle Orbital",17781
29438,"Von Bellingshausen Station",17781
29440,"Hill Dock",17979
29441,"Alvares Colony",17979
29442,"Kelly Landing",17979
29659,"Deere Dock",17982
29660,"Gamow Dock",17982
29732,"Van Scyoc Station",18001
29857,"Olivas City",17782
29858,"Bohm Hub",17782
29972,"Hague Prospect",17953
29973,"Proctor Oasis",17953
30278,"Cellarius Colony",18098
30279,"Finlay Terminal",18098
30661,"Amundsen Vision",17800
30822,"Leberecht Tempel Port",17975
30852,"Abbot Depot",17836
30991,"Malchiodi Plant",17987
30992,"Beltrami Terminal",17987
31278,"Arrhenius Hub",17844
31526,"Noriega Survey",18089
31564,"Stephenson Enterprise",18054
31565,"Murdoch Survey",18054
31848,"Conti Survey",17973
31858,"Hamilton Depot",17921
31867,"Dukaj Landing",18022
31868,"Lopez de Haro's Pride",18022
32024,"Hassanein Station",17920
32025,"McCarthy Station",17920
32098,"Garfinkle Mines",17993
32099,"Elgin Colony",17993
32100,"Coblentz Survey",17993
32282,"Forstchen Plant",17805
32283,"Elwood Colony",17805
32407,"Tuan Station",17893
32408,"Grabe Terminal",17893
32409,"Herschel Hub",17893
32489,"Kimura Terminal",17857
32490,"Apianus Orbital",17857
32491,"Lie Station",17968
32767,"Cameron Dock",17897
32828,"Land Mine",17796
32829,"Maybury Point",17796
32849,"Maudslay Port",17863
33045,"Apianus Outpost",17788
33046,"Coddington Mines",17788
33208,"Lee Station",17814
33209,"Stiegler Orbital",17814
33210,"LeConte Terminal",17814
33211,"Sverdrup Gateway",17814
33212,"Effinger Dock",17814
33213,"Hahn City",17814
33214,"Niven Enterprise",17814
33215,"Stapledon Ring",17814
33216,"Weber Enterprise",17814
33325,"Searfoss Market",17885
33326,"Houssay Enterprise",17885
33327,"Yeliseyev Gateway",17885
33328,"Deb Station",17885
33329,"Kimbrough Ring",17885
33330,"Satcher Ring",17885
33331,"Dobrovolski Ring",17885
33391,"Dixon Terminal",17871
33392,"Florine Port",17871
33393,"South Dock",17871
33491,"Reed Mines",17791
33582,"Carpenter Dock",18017
33583,"Meikle Dock",18017
33584,"Engle City",18017
33585,"Liska Port",18017
33586,"Savitskaya Orbital",18017
33587,"Gerst City",18017
33588,"Pudwill Gorie Station",18017
33589,"Duffy Station",18017
33595,"Hadamard Dock",17815
33596,"Riemann Orbital",17815
33602,"Mallory Dock",17909
33603,"Scortia Dock",17909
33642,"Noli Enterprise",17950
33643,"Rucker Enterprise",17950
33644,"Adams Dock",17950
33700,"Bates Ring",18093
33773,"Berezovoy Ring",17817
33774,"Chilton Dock",17817
33818,"Harding Orbital",17845
33819,"Ryan Ring",17845
33820,"Gill Port",17845
33885,"North Ring",18086
34107,"Lagerkvist Base",17915
34241,"Scalzi Reach",17829
34242,"Anvil Works",17829
34439,"Huggins Mines",17932
34571,"Hartog Outpost",17963
34680,"Suntzeff Platform",17873
34841,"Hippalus Orbital",17938
34842,"McAllaster Hub",17938
34843,"Ross Gateway",17938
34901,"Dukaj Depot",17916
34902,"Powell Mine",17916
34921,"Ciferri Orbital",18015
34922,"Leonov Port",18015
35025,"Park Station",18048
35037,"Boswell Orbital",17910
35144,"Thomas Point",17984
35145,"Piaget Installation",17984
35233,"Baudin Prospect",17807
35393,"Rayhan al-Biruni Base",18058
35397,"Goulart Reformatory",17840
35398,"Wylie Outpost",17840
35425,"Bernoulli Orbital",17869
35436,"Gardner Base",17855
35442,"Blaschke Station",18053
35443,"Bixby Station",18053
35444,"Moorcock Enterprise",18053
35508,"Budarin Terminal",17988
35509,"Yang Gateway",17988
35510,"Tull Ring",17988
35544,"Romer Platform",17834
35545,"Mason Landing",17834
35625,"Vishweswarayya Plant",17907
35626,"Henry Hangar",17907
36173,"Allen Port",17986
36174,"Stanier Hub",17986
36248,"Bradfield Orbital",17783
36249,"Very Orbital",17783
36250,"Uto Port",17783
36251,"Friedrich Peters Dock",17783
36252,"Gehrels Terminal",17783
36253,"Schaumasse Hub",17783
36254,"Roemer Hub",17783
36255,"Tsiolkovsky Gateway",17783
36256,"Tomita Ring",17783
36282,"Fraknoi Hub",18079
36393,"Barnes Mines",17802
36458,"Sinisalo Ring",18010
36460,"Herbert Port",17803
36461,"Poincare Station",17803
36462,"Erdos Station",17803
36463,"Berezin Hub",17803
36464,"Watts Orbital",17803
36465,"Ozanne Terminal",17803
36466,"Gabriel City",17803
37264,"Pausch Installation",18060
37301,"Dezhurov Colony",17804
37379,"Dawes Station",17943
37380,"Yuzhe Port",17943
37381,"Tange Dock",17943
37546,"Barnes Mine",18061
37594,"Ziegel Mine",18007
37793,"Kaiser Port",17872
37794,"Howe Oasis",17808
37795,"Tsiolkovsky Dock",17808
37868,"Evans Horizons",17890
37912,"Calatrava Dock",17940
37913,"Tuttle Terminal",17940
37936,"Salpeter Station",17865
38153,"Verrazzano Landing",17880
38268,"Nesvadba Terminal",18072
38269,"Crowley Base",18072
38387,"Savery Settlement",17941
38388,"Kooi Port",17941
38410,"Key Settlement",17912
38411,"Preuss' Inheritance",17912
38467,"Wenzel Gateway",17967
38513,"Cooper Depot",18074
38529,"Doyle Gateway",18018
38561,"Makarov Hangar",17990
38562,"Velho Hub",17990
38745,"Ramon Enterprise",17848
38746,"Hart Terminal",18067
38747,"Boe Hub",18067
38748,"Bulleid Terminal",18067
38773,"MacCready Mine",17918
38890,"Powell Settlement",18064
38891,"Meredith Survey",18064
38901,"Linge Gateway",18006
38902,"Hiraga Gateway",18006
38903,"Wallace Station",18006
38952,"Poisson Reach",18088
38953,"Alexandria Colony",18088
38967,"Fox Terminal",18082
38990,"Safdie Orbital",18000
38991,"Beshore's Progress",18000
39075,"Conti Stop",18043
39235,"Roemer Vision",17831
39421,"Thiele Settlement",17995
39511,"Usachov Hub",17946
39512,"Lopez-Alegria Station",17946
39513,"Ross Station",17946
39514,"Fischer Port",17946
39515,"Gibson City",17946
39780,"Tereshkova Settlement",17798
39781,"Murdoch Vision",17798
39909,"Hopkins Gateway",17956
40470,"Deere Settlement",17892
40934,"Robinson Terminal",18056
41073,"Battuta Relay",17924
41123,"O'Brien Horizons",18070
41124,"Alpers Works",18070
41208,"Fraas Survey",18047
41209,"Ockels Landing",18047
41325,"Cassidy Landing",17821
41339,"Alphonsi Station",17977
41340,"Naylor Port",17977
41406,"Froud Orbital",17965
41407,"Balog Dock",17965
41430,"Gohar Refinery",17952
41431,"Drew Dock",17952
41509,"Bridges Base",17850
41514,"Boe Platform",17903
41522,"Schlegel Terminal",17955
41531,"Rotsler Terminal",17874
41532,"Priest Dock",17874
41560,"Norton Dock",17854
